,MeanBill,MeanPaid,CurBill_Sept,Risky,CREDIT_RATIO,AGE,EDUCATION,DEFAULT
6704,73378.0,-0.16666666666666666,126454,No,0.9859923076923077,25,university,paid
6705,43342.333333333336,0.0,60098,No,0.42425,29,university,paid
6706,961.8333333333334,-1.1666666666666667,-200,Yes,-0.00125,35,university,paid
6707,15238.333333333334,-0.16666666666666666,17772,No,0.9529,23,university,paid
6708,28540.5,1.0,26133,Yes,0.9642,24,university,paid
6709,33037.666666666664,0.0,65026,No,0.4221285714285714,23,university,paid
6710,46925.833333333336,-0.16666666666666666,78230,No,0.9534625,25,high school,paid
6711,3539.5,-0.3333333333333333,6085,No,0.0591,23,university,paid
6712,80081.66666666667,0.0,104466,No,0.9637,50,university,paid
6713,31557.833333333332,-0.16666666666666666,26775,No,0.050443859649122805,31,graduate school,paid
6714,445.0,-0.5,360,Yes,0.0021176470588235292,45,graduate school,paid
6715,2409.8333333333335,-0.6666666666666666,0,Yes,0.0174,25,university,paid
6716,258034.16666666666,0.0,300500,No,0.8573096774193548,39,graduate school,paid
6717,13500.833333333334,0.3333333333333333,19484,Yes,0.14367142857142856,27,graduate school,defaulted
6718,62501.666666666664,0.3333333333333333,69412,Yes,0.34939,29,university,paid
6719,8032.833333333333,-0.5,11342,No,0.032233333333333336,26,university,defaulted
6720,268831.3333333333,0.0,296186,No,0.9696866666666667,26,graduate school,paid
6721,128301.66666666667,0.0,162452,No,1.1718214285714286,55,university,paid
6722,54943.166666666664,-1.0,10501,No,0.12403214285714285,47,graduate school,paid
6723,79459.0,1.8333333333333333,73537,Yes,0.35898,46,graduate school,defaulted
6724,176858.83333333334,0.0,184444,No,0.7953608695652173,31,high school,paid
6725,4920.333333333333,1.0,2346,Yes,0.02401,36,graduate school,defaulted
6726,76765.66666666667,2.0,73820,Yes,0.45213125,34,university,defaulted
6727,180092.0,0.0,216096,No,0.8616636363636364,29,graduate school,paid
6728,38750.166666666664,0.0,59817,No,0.7978666666666666,25,high school,paid
6729,46204.5,1.0,78658,Yes,0.15423589743589744,43,university,defaulted
6730,753.5,-2.0,1863,No,0.0031035714285714286,39,graduate school,paid
6731,25192.5,-0.6666666666666666,53315,No,0.59675,60,graduate school,paid
6732,33755.166666666664,0.0,31580,No,0.09060555555555555,34,university,paid
6733,19099.333333333332,0.0,18770,No,0.9205,21,university,paid
6734,28528.166666666668,-0.5,2181,No,0.01125,31,university,paid
6735,3267.0,-0.5,316,No,0.03406666666666667,23,graduate school,paid
6736,28614.0,0.0,27729,No,0.9379333333333333,33,graduate school,paid
6737,647.1666666666666,-0.8333333333333334,0,Yes,0.009641025641025642,47,graduate school,paid
6739,9790.166666666666,0.0,9463,No,0.9338,32,university,paid
6740,0.0,-1.5,0,Yes,0.0,32,graduate school,paid
6741,35177.666666666664,0.0,29009,No,0.854575,27,university,paid
6742,65453.666666666664,0.0,67931,No,0.3109,29,other 2,paid
6743,30450.0,0.0,46965,No,0.85426,41,university,paid
6744,8175.5,0.6666666666666666,7886,Yes,0.9085,23,university,defaulted
6745,44640.833333333336,0.0,40604,No,0.13847096774193549,26,university,paid
6746,24699.833333333332,-0.3333333333333333,43796,No,0.88846,34,graduate school,paid
6747,1762.5,-0.6666666666666666,4787,No,0.006973333333333333,37,graduate school,paid
6748,13853.0,0.0,11839,No,0.2648,48,high school,defaulted
6749,83661.83333333333,0.6666666666666666,77245,Yes,0.339312,30,graduate school,paid
6750,23947.833333333332,2.1666666666666665,22352,Yes,0.7797333333333333,46,high school,defaulted
6751,21172.0,0.0,22541,No,0.6541,32,graduate school,defaulted
6752,28052.0,2.0,30615,Yes,0.9563666666666667,50,high school,defaulted
6753,16170.166666666666,5.5,16942,Yes,0.83605,44,university,defaulted
6754,19358.333333333332,0.0,17615,No,0.6112666666666666,24,graduate school,paid
6755,4221.666666666667,-1.0,999,No,-0.024446666666666665,45,graduate school,defaulted
6756,930.0,-1.3333333333333333,5580,No,0.0,28,university,paid
6757,16356.333333333334,0.0,25063,Yes,0.7425,24,university,paid
6758,136296.66666666666,0.3333333333333333,128208,Yes,0.65576,51,university,defaulted
6759,115483.5,0.6666666666666666,100534,Yes,0.5720611111111111,29,university,paid
6760,30469.0,-0.16666666666666666,50680,No,0.7322285714285715,26,university,paid
6761,309.6666666666667,-1.1666666666666667,0,Yes,0.0,29,university,paid
6762,0.0,-1.5,0,Yes,0.0,45,graduate school,paid
6763,2413.6666666666665,-1.0,2665,No,-0.00018421052631578948,41,high school,paid
6764,5963.5,-2.0,4225,No,0.25,29,graduate school,paid
6765,67276.0,0.0,86116,No,0.27908,34,university,paid
6766,206001.5,0.0,210475,No,0.98415,36,graduate school,paid
6767,71112.66666666667,0.0,63098,No,0.18946176470588236,31,university,defaulted
6768,23415.333333333332,-1.1666666666666667,7066,No,0.00485,57,graduate school,paid
6769,28653.0,0.0,45575,No,0.7217166666666667,25,graduate school,paid
6770,10931.833333333334,-0.16666666666666666,11445,No,0.061895,28,university,paid
6771,9889.166666666666,0.16666666666666666,19646,Yes,1.00385,53,university,paid
6772,39862.333333333336,0.0,45846,No,0.42821818181818183,46,high school,paid
6773,381456.6666666667,0.0,491428,No,1.039663829787234,32,university,defaulted
6774,10141.666666666666,-1.3333333333333333,748,No,0.245035,42,university,paid
6775,21274.0,0.0,16757,No,0.16523846153846153,30,graduate school,paid
6776,48664.833333333336,0.0,78861,No,0.9714875,46,graduate school,paid
6777,0.0,-1.5,0,Yes,0.0,30,university,paid
6778,26942.333333333332,0.0,29735,No,0.13563333333333333,27,graduate school,paid
6779,251506.0,0.0,286710,No,0.70188,42,university,paid
6780,63063.666666666664,0.0,150797,No,0.35006,43,high school,paid
6781,81786.66666666667,-0.16666666666666666,105423,No,0.2088078125,34,high school,paid
6782,57378.0,0.6666666666666666,48169,Yes,0.106394,32,graduate school,paid
6783,31102.333333333332,1.8333333333333333,28106,Yes,0.4349571428571429,26,graduate school,defaulted
6784,739.5,0.16666666666666666,1331,Yes,0.01326,24,graduate school,paid
6785,0.0,-2.0,0,No,0.0,42,high school,paid
6786,87382.33333333333,0.0,84094,No,0.7150333333333333,30,university,paid
6787,43399.0,0.0,40167,No,0.1977047619047619,31,graduate school,paid
6788,9625.833333333334,-0.6666666666666666,13572,Yes,0.35966,25,graduate school,paid
6789,16481.166666666668,0.0,46188,No,0.28164,45,university,paid
6790,1654.6666666666667,-1.5,-48,No,0.015388461538461538,35,university,paid
6791,40.0,-0.6666666666666666,-50,Yes,-0.022,22,university,paid
6792,32092.0,0.6666666666666666,38001,Yes,1.1472,40,university,paid
6793,125862.83333333333,0.0,182202,No,0.5243451612903226,29,university,paid
6794,17722.333333333332,-0.6666666666666666,43128,No,0.06164,34,graduate school,paid
6795,65.0,-2.0,390,No,0.0,38,graduate school,paid
6796,19795.666666666668,0.0,27609,Yes,1.0263666666666666,47,high school,paid
6797,88424.33333333333,0.0,173742,No,0.524490625,34,university,paid
6798,78949.0,0.0,81878,No,0.6952416666666666,32,graduate school,paid
6799,26498.0,0.3333333333333333,26170,Yes,0.3151875,24,university,defaulted
6800,17499.833333333332,1.0,15089,Yes,0.85185,50,high school,defaulted
6801,420.0,-2.0,360,No,0.0009473684210526315,53,graduate school,paid
6802,148326.5,0.0,173094,No,0.7279944444444445,30,graduate school,paid
6803,8669.833333333334,-1.0,26380,No,0.52878,27,university,paid
6804,0.0,-2.0,0,No,0.0,33,graduate school,paid
6805,11919.5,0.0,25262,No,0.8121666666666667,47,high school,paid
6806,24682.0,-0.5,97614,Yes,0.50976,25,university,defaulted
6807,16898.166666666668,0.16666666666666666,27990,Yes,0.9210666666666667,45,graduate school,paid
6808,106415.33333333333,0.0,124178,No,0.73909375,30,university,paid
6809,4753.666666666667,-1.0,2295,No,0.028914285714285715,42,graduate school,paid
6810,7697.5,0.0,7930,No,0.7718,30,graduate school,paid
6811,23516.166666666668,-0.8333333333333334,3581,No,0.039592857142857145,36,university,paid
6812,64979.666666666664,-0.5,-151,No,0.06988,37,graduate school,paid
6813,65707.16666666667,0.0,62870,No,0.9141714285714285,29,graduate school,paid
6814,55458.666666666664,0.0,61050,No,0.5696636363636364,31,university,paid
6815,39098.166666666664,-1.3333333333333333,234589,No,0.0,54,graduate school,paid
6816,53777.5,-0.16666666666666666,22027,No,0.43130833333333335,27,graduate school,paid
6817,14191.333333333334,0.0,13895,No,0.07991666666666666,27,graduate school,paid
6818,80599.5,0.0,31864,No,0.086345,46,graduate school,paid
6819,40325.0,0.0,37222,No,0.38628,44,graduate school,paid
6820,177506.5,-1.8333333333333333,183718,No,0.7829545454545455,32,university,defaulted
6821,551.1666666666666,-1.0,316,No,0.0014363636363636364,43,university,paid
6822,115677.66666666667,0.0,126771,No,0.9480714285714286,27,university,paid
6823,96961.66666666667,0.0,112577,No,1.1687666666666667,51,university,defaulted
6824,29522.666666666668,0.0,29292,No,0.9603,23,graduate school,paid
6825,1403.0,-0.8333333333333334,2276,No,0.013283333333333333,28,graduate school,paid
6826,109293.16666666667,0.6666666666666666,106658,Yes,1.0154,37,graduate school,paid
6827,42637.333333333336,2.1666666666666665,37356,Yes,0.6937333333333333,24,graduate school,defaulted
6828,12603.333333333334,2.5,13242,Yes,0.6381,26,university,defaulted
6829,177496.83333333334,0.0,173481,No,0.9794888888888889,53,university,defaulted
6830,54101.0,0.0,84133,No,0.649676923076923,26,university,paid
6831,44621.166666666664,0.0,42553,No,0.33543076923076925,36,high school,paid
6832,47420.166666666664,0.3333333333333333,50587,Yes,0.7332714285714286,26,graduate school,paid
6833,9610.333333333334,0.8333333333333334,9860,Yes,0.9169,42,university,defaulted
6834,319.0,-2.0,894,No,0.0204,24,graduate school,paid
6835,4523.0,0.16666666666666666,8121,Yes,0.03433157894736842,31,graduate school,paid
6836,48430.333333333336,0.0,59219,No,0.9808666666666667,36,university,paid
6837,18816.5,0.8333333333333334,17147,Yes,0.97785,25,graduate school,defaulted
6838,78161.0,2.0,73981,Yes,0.9561125,42,university,defaulted
6839,48803.5,-0.5,5255,No,0.173984,51,graduate school,paid
6840,-4913.333333333333,-1.5,-4300,Yes,-0.019545454545454546,52,high school,paid
6841,2459.1666666666665,-2.0,3786,No,0.012582608695652173,36,university,paid
6842,16700.0,1.6666666666666667,15522,Yes,0.82345,25,university,paid
6843,23102.0,-0.3333333333333333,48803,No,0.97616,39,university,defaulted
6844,95048.5,0.0,110488,No,0.8957333333333334,29,graduate school,paid
6845,102563.83333333333,0.3333333333333333,99593,Yes,0.7724230769230769,34,university,defaulted
6846,999.6666666666666,-0.3333333333333333,363,Yes,0.0015782608695652173,26,graduate school,paid
6847,107524.0,0.0,92134,No,0.34382857142857143,32,graduate school,paid
6848,5822.833333333333,-2.0,13548,No,0.04365666666666667,38,graduate school,paid
6849,53805.833333333336,0.0,67572,No,0.8424142857142857,55,university,paid
6850,234220.33333333334,0.0,281604,No,1.0117571428571428,33,graduate school,paid
6851,22396.833333333332,0.0,20636,No,0.3561166666666667,25,university,defaulted
6852,178607.5,0.0,169749,No,0.5570483870967742,42,university,defaulted
6853,98480.33333333333,0.0,5451,No,0.021482758620689654,34,high school,defaulted
6854,137312.0,1.8333333333333333,133424,Yes,0.7490833333333333,35,graduate school,defaulted
6855,-212.0,-1.5,-212,Yes,-0.0006235294117647059,43,graduate school,paid
6856,4750.333333333333,-2.0,5041,No,0.020791666666666667,29,graduate school,paid
6857,2027.0,-0.16666666666666666,996,No,0.011105555555555556,33,graduate school,defaulted
6858,28308.5,0.0,25615,No,0.8983333333333333,48,high school,paid
6859,25961.333333333332,0.0,26127,No,0.26608,32,graduate school,paid
6860,68984.5,0.0,87815,No,0.4392888888888889,42,university,paid
6861,122001.16666666667,1.3333333333333333,131297,Yes,0.6130619047619048,31,graduate school,defaulted
6862,117279.33333333333,0.0,111190,No,0.6328444444444444,36,university,paid
6863,33843.166666666664,0.5,53116,Yes,0.9325,48,high school,paid
6864,343957.8333333333,0.0,192257,No,0.402804,30,graduate school,paid
6865,8349.5,0.0,5766,No,0.03393,37,university,paid
6866,114160.0,0.0,145143,No,0.2234983606557377,39,university,paid
6867,28523.0,0.0,47373,No,0.96152,29,university,paid
6868,5701.5,-0.5,6643,No,0.1175,25,other 3,paid
6869,85313.66666666667,0.0,103310,No,0.5308190476190476,38,graduate school,paid
6870,29140.166666666668,0.5,52108,Yes,1.0089,56,graduate school,paid
6871,15696.0,-1.0,5619,No,0.04117222222222222,58,graduate school,paid
6872,11289.166666666666,-1.3333333333333333,53812,No,0.008333333333333333,30,university,paid
6873,12799.5,0.3333333333333333,10847,Yes,0.6088,56,high school,paid
6874,686.0,-0.6666666666666666,2946,No,0.0,22,graduate school,defaulted
6875,29218.166666666668,0.3333333333333333,30558,Yes,1.0121,23,university,defaulted
6876,24449.333333333332,-0.3333333333333333,40250,No,0.06395,30,unknown,paid
6877,48607.333333333336,0.0,52079,No,0.20031923076923078,29,graduate school,paid
6878,51290.5,0.0,64358,No,0.64956,52,university,paid
6879,1243.6666666666667,-1.1666666666666667,2231,No,-1.8e-05,40,university,paid
6880,49554.666666666664,0.0,69470,No,1.0039857142857143,42,high school,paid
6881,4949.833333333333,-1.0,26344,Yes,0.0,38,graduate school,paid
6882,151307.16666666666,0.0,144407,No,0.6359869565217391,45,other 2,paid
6883,11214.166666666666,-1.1666666666666667,2989,No,0.0,36,university,paid
6884,96078.16666666667,1.3333333333333333,96898,Yes,0.8733727272727273,38,university,defaulted
6885,9151.0,0.0,6818,No,0.030923076923076925,33,graduate school,paid
6886,681.8333333333334,-0.16666666666666666,390,Yes,0.0078,55,high school,paid
6887,35031.333333333336,0.0,49120,No,1.01646,44,university,paid
6888,4358.666666666667,-0.5,25992,Yes,0.0113,23,university,paid
6889,3986.8333333333335,-1.0,7168,No,0.017288461538461537,29,graduate school,paid
6890,41112.0,0.0,48783,No,0.53365,31,graduate school,paid
6891,52076.5,0.0,48164,No,0.61735,29,graduate school,paid
6892,2413.3333333333335,-1.0,2353,No,0.014785,36,other 2,paid
6893,338393.0,1.5,390509,Yes,1.0348594594594596,29,university,defaulted
6894,49137.666666666664,2.0,46806,Yes,0.7959666666666667,43,graduate school,defaulted
6895,23381.0,-0.3333333333333333,56536,Yes,0.09164230769230769,29,graduate school,paid
6896,11799.666666666666,1.1666666666666667,13461,Yes,0.47263333333333335,35,university,defaulted
6897,64034.333333333336,1.8333333333333333,60316,Yes,0.5146916666666667,32,university,defaulted
6898,131184.16666666666,0.3333333333333333,133825,Yes,1.034576923076923,39,high school,paid
6899,0.0,-2.0,0,No,0.0,38,high school,paid
6900,14921.666666666666,-0.6666666666666666,5070,No,0.018769565217391305,31,university,paid
6901,100955.5,-0.5,293554,No,0.9714033333333333,26,graduate school,paid
6902,5518.5,-1.1666666666666667,4000,No,0.03348888888888889,29,university,paid
6904,55845.833333333336,-0.5,107337,No,0.5626,30,other 1,paid
6905,24878.333333333332,0.8333333333333334,50516,Yes,0.45562,25,university,defaulted
6906,1448.8333333333333,-2.0,2778,No,0.1939,62,university,paid
6907,6055.666666666667,-0.6666666666666666,1540,No,0.5212,46,university,paid
6908,13595.666666666666,0.16666666666666666,8318,Yes,0.0679,31,graduate school,paid
6909,27309.833333333332,1.3333333333333333,23136,Yes,0.8068333333333333,29,high school,defaulted
6910,181165.16666666666,0.0,181302,No,1.0070611111111112,38,graduate school,paid
6911,141429.5,0.0,140133,No,0.9360933333333333,38,university,paid
6912,503890.0,-0.16666666666666666,630458,No,1.096220338983051,63,graduate school,paid
6913,29395.0,0.0,59929,No,0.5889666666666666,39,university,paid
6914,71499.5,1.1666666666666667,63004,Yes,0.66964,27,university,defaulted
6915,6815.333333333333,-2.0,7666,No,0.3332,25,university,paid
6916,9098.666666666666,1.3333333333333333,6883,Yes,0.9108,22,graduate school,defaulted
6917,279133.3333333333,1.3333333333333333,273138,Yes,0.9310233333333333,26,graduate school,defaulted
6918,144371.33333333334,0.0,241565,No,0.9408423076923077,40,university,paid
6919,38895.5,0.0,38660,No,0.2433875,28,high school,paid
6921,13368.5,-1.0,2187,No,0.005217857142857143,29,graduate school,paid
6922,4029.1666666666665,-0.6666666666666666,-15,Yes,0.06383076923076923,35,graduate school,paid
6923,6828.166666666667,-2.0,3645,No,0.03782083333333333,43,graduate school,paid
6924,16480.5,0.3333333333333333,45681,Yes,0.29314,49,university,paid
6926,63690.0,1.3333333333333333,60270,Yes,1.0834166666666667,24,university,defaulted
6927,15711.5,0.0,24579,No,0.18262307692307692,26,university,paid
6928,104529.33333333333,0.0,112936,No,0.8358642857142857,31,graduate school,paid
6929,17621.166666666668,0.3333333333333333,18243,Yes,0.87785,39,high school,defaulted
6930,232.0,-1.3333333333333333,0,Yes,0.0,35,graduate school,paid
6931,118254.83333333333,0.0,127021,No,0.6027045454545454,28,graduate school,paid
6932,48062.0,-1.0,4331,No,0.120892,37,graduate school,defaulted
6933,28923.5,0.0,50739,No,1.00284,59,high school,paid
6934,37984.833333333336,-0.6666666666666666,262,No,0.017957142857142856,28,graduate school,paid
6935,73218.5,0.0,90930,No,0.47251,41,graduate school,paid
6936,37548.0,-0.16666666666666666,87313,No,0.24417567567567566,28,graduate school,paid
6937,117126.0,1.8333333333333333,112050,Yes,0.576765,27,university,paid
6938,1552.0,-1.5,-200,Yes,-0.0007692307692307692,51,graduate school,paid
6939,8879.166666666666,-1.0,15512,No,0.05104,23,graduate school,paid
6940,22773.333333333332,0.0,18460,No,0.0781576923076923,33,graduate school,paid
6941,9198.666666666666,-1.0,2781,No,0.05441304347826087,48,high school,paid
6943,4609.333333333333,0.0,3311,No,0.008508,33,university,paid
6944,948.6666666666666,-1.0,1261,No,0.01413125,50,university,defaulted
6945,1270.0,0.16666666666666666,1552,Yes,0.04904,25,university,defaulted
